OperatorInfo/Title,OperatorsReference,UsageTypeID,UsageType/IsPayAtLocation,UsageType/IsMembershipRequired,UsageType/IsAccessKeyRequired,UsageType/ID,UsageType/Title,UsageCost,AddressInfo/ID,AddressInfo/Title,AddressInfo/AddressLine1,AddressInfo/AddressLine2,AddressInfo/Town,AddressInfo/StateOrProvince,AddressInfo/Postcode,AddressInfo/CountryID,AddressInfo/Country/ISOCode,AddressInfo/Country/ContinentCode,AddressInfo/Country/ID,AddressInfo/Country/Title,AddressInfo/Latitude,AddressInfo/Longitude,AddressInfo/ContactTelephone1,AddressInfo/ContactTelephone2,AddressInfo/ContactEmail,AddressInfo/AccessComments,AddressInfo/RelatedURL,AddressInfo/Distance,AddressInfo/DistanceUnit,NumberOfPoints,GeneralComments,DatePlanned,DateLastConfirmed,StatusTypeID,StatusType/IsOperational,StatusType/IsUserSelectable,StatusType/ID,StatusType/Title,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,SubmissionStatus/IsLive,SubmissionStatus/ID,SubmissionStatus/Title,UserComments/0,PercentageSimilarity,Connections/0/ID,Connections/0/ConnectionTypeID,Connections/0/ConnectionType/FormalName,Connections/0/ConnectionType/IsDiscontinued,Connections/0/ConnectionType/IsObsolete,Connections/0/ConnectionType/ID,Connections/0/ConnectionType/Title,Connections/0/Reference,Connections/0/StatusTypeID,Connections/0/StatusType/IsOperational,Connections/0/StatusType/IsUserSelectable,Connections/0/StatusType/ID,Connections/0/StatusType/Title,Connections/0/LevelID,Connections/0/Level/Comments,Connections/0/Level/IsFastChargeCapable,Connections/0/Level/ID,Connections/0/Level/Title,Connections/0/Amps,Connections/0/Voltage,Connections/0/PowerKW,Connections/0/CurrentTypeID,Connections/0/CurrentType/Description
Fenie Energía (Spain),81,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99712,Ayuntamiento de Esporles,Ayuntamiento de Esporles,,,,7190,210,ES,EU,210,Spain,39.668211,2.579558,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-13T05:27:00Z,1,2018-01-25T19:04:00Z,200,TRUE,200,Submission Published,,,140423,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),89,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99713,Aj Sant Llorenç des Cardassar,Aj Sant Llorenç des Cardassar,,,,7540,210,ES,EU,210,Spain,39.586619,3.319587,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-10-29T09:28:00Z,1,2018-01-25T19:04:00Z,200,TRUE,200,Submission Published,,,140425,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),178,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99714,Poligono Industrial el Pla,Av. del Textil 41 - 46870,,ONTINYENT,Valencia,4146870,210,ES,EU,210,Spain,38.827176,-0.588583,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-13T05:26:00Z,1,2018-01-25T19:04:00Z,200,TRUE,200,Submission Published,,,140427,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),66,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99715,Ajuntament D’alcoi,Ajuntament D’alcoi,,,,3801,210,ES,EU,210,Spain,38.695194,-0.473444,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-28T05:36:00Z,1,2018-01-25T19:04:00Z,200,TRUE,200,Submission Published,,,140429,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),16,230,4,10,Alternating Current - Single Phase
Fenie Energía (Spain),62,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99707,Polideportivo Es Mercadal,C/ DR. Llanso S/N 07740 Polideportivo,,ES MERCADAL,Baleares,7740,210,ES,EU,210,Spain,39.992642,4.093892,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-10-29T09:29:00Z,1,2018-01-25T19:03:00Z,200,TRUE,200,Submission Published,,,140414,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),"270,028",4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99708,Ajuntament Santa Eugènia,Ajuntament Santa Eugènia,,,,7142,210,ES,EU,210,Spain,39.623603,2.843103,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2018-08-04T05:37:00Z,1,2018-01-25T19:03:00Z,200,TRUE,200,Submission Published,,,140416,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),"130,014",4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99701,Ajuntament de Sineu,Ajuntament de Sineu,,,,7510,210,ES,EU,210,Spain,39.642549,3.014859,,,,,,,0,2,,,,75,TRUE,TRUE,75,Partly Operational (Mixed),2018-10-29T09:31:00Z,1,2018-01-25T19:02:00Z,200,TRUE,200,Submission Published,,,140404,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),233,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99702,Ayuntamiento Binissalem (Polideportivo),Ayuntamiento Binissalem (Polideportivo),,,,,210,ES,EU,210,Spain,39.685722,2.838056,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-10-29T09:31:00Z,1,2018-01-25T19:02:00Z,200,TRUE,200,Submission Published,,,140406,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),56,4,FALSE,TRUE,TRUE,4,Public - Membership Required,Free,99704,C.C. Parque Santiago,C.C. Parque Santiago,,,,38650,210,ES,EU,210,Spain,28.059068,-16.720848,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-02-03T15:30:00Z,1,2018-01-25T19:02:00Z,200,TRUE,200,Submission Published,,,140408,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),150,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99705,Fund. Balear d'Innovació I Tecnologia,Avda. d'Es Camp Verd P37-46,,ALAYOR,Baleares,,210,ES,EU,210,Spain,39.932564,4.151126,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-10-29T09:31:00Z,1,2018-01-25T19:02:00Z,200,TRUE,200,Submission Published,,,140410,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),179,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99693,Poligono Industrial el Altet,Poligono Industrial el Altet,,,,46870,210,ES,EU,210,Spain,38.858808,-0.583101,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:34:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140388,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),"1,250,126",4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99694,Conseill Insular,Conseill Insular,,,,7800,210,ES,EU,210,Spain,38.922743,1.428006,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:30:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140390,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),73,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99695,Ayuntamiento Fornells,Ayuntamiento Fornells,,,,7748,210,ES,EU,210,Spain,40.05482956,4.129585486,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-10-29T09:32:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140392,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),32,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99696,Ajuntament de Valldemossa,Ajuntament de Valldemossa,,,,7170,210,ES,EU,210,Spain,39.711916,2.618089,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-08-05T05:34:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140394,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),160,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99697,Aiecs Castellon,Aiecs Castellon,,,,12005,210,ES,EU,210,Spain,39.967254,-0.055581,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:29:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140396,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),101,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99698,Servi-Car Ontinyent,C/ de la Llana 9 46870 (p.i. el Pla),,ONTINYENT,Valencia,946870,210,ES,EU,210,Spain,38.826851,-0.587263,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-05-08T06:05:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140398,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),236,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99699,Ayuntamiento de Viana,Ayuntamiento de Viana,,,,,210,ES,EU,210,Spain,42.516121,-2.37187,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:42:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140400,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),"2,400,250,026",4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99700,Ajuntament de Lloseta,Ajuntament de Lloseta,,,,7360,210,ES,EU,210,Spain,39.720716,2.865758,,,,,,,0,3,,,,100,FALSE,TRUE,100,Not Operational,2019-03-27T06:58:00Z,1,2018-01-25T19:01:00Z,200,TRUE,200,Submission Published,,,140402,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),225,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99686,Ayuntamiento San Antonio,Ayuntamiento San Antonio,,,,7816,210,ES,EU,210,Spain,38.961704,1.397827,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:34:00Z,1,2018-01-25T19:00:00Z,200,TRUE,200,Submission Published,,,140375,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),198,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99687,Ayuntamiento de Consell,Carrer Antonio Barceló García de Paredes,,Consell,Baleares,7320,210,ES,EU,210,Spain,39.663694,2.804833,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:25:00Z,1,2018-01-25T19:00:00Z,200,TRUE,200,Submission Published,,,140376,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),52,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99688,Argente Balaguer,Argente Balaguer,,,,46680,210,ES,EU,210,Spain,39.193323,-0.430038,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-08-03T05:40:00Z,1,2018-01-25T19:00:00Z,200,TRUE,200,Submission Published,,,140378,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),162,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99689,Aeza Zamora,Aeza Zamora,,,,49019,210,ES,EU,210,Spain,41.506565,-5.736246,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-13T05:25:00Z,1,2018-01-25T19:00:00Z,200,TRUE,200,Submission Published,,,140380,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),238,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99690,Celmis Global Importadora S.L.,Eduardo Westerdahl Gasolinera 38206,,San Cristobal de la Laguna,Santa Cruz de Tenerife,38206,210,ES,EU,210,Spain,28.486029,-16.324064,,,,,,,0,1,Solicitar tarjeta de acceso previamente,,,100,FALSE,TRUE,100,Not Operational,2018-06-13T05:47:00Z,1,2018-01-25T19:00:00Z,200,TRUE,200,Submission Published,,,140382,2,,,,2,CHAdeMO,,100,FALSE,TRUE,100,Not Operational,3,40KW and Higher,TRUE,3,Level 3:  High (Over 40kW),,,30,30,Direct Current
Fenie Energía (Spain),"23,002,320,243",4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99691,Ayuntamiento Binissalem,Calle Guillem Martí 10,,BINISSALEM,Baleares,7350,210,ES,EU,210,Spain,39.687158,2.844913,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:33:00Z,1,2018-01-25T19:00:00Z,200,TRUE,200,Submission Published,,,140385,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),173,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99692,Asemiet,Asemiet,,,,2010004,210,ES,EU,210,Spain,39.503393,-6.365491,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-07-28T05:35:00Z,1,2018-01-25T19:00:00Z,200,TRUE,200,Submission Published,,,140386,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),114,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99678,Ayuntamiento de Estellencs,Ayuntamiento de Estellencs,,,,7192,210,ES,EU,210,Spain,39.653597,2.48319,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:32:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140359,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),127,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99679,Conseill Insular,Conseill Insular,,,,7810,210,ES,EU,210,Spain,39.077246,1.514169,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:44:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140361,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),199,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99680,Ayuntamiento de Consell ( Davant Poliesportiu),Ayuntamiento de Consell ( Davant Poliesportiu),,,,,210,ES,EU,210,Spain,39.66991,2.807878,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-13T05:29:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140363,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),"50,006",4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99681,Ajuntament de Santa Maria del Cami,Ajuntament de Santa Maria del Cami,,,,7320,210,ES,EU,210,Spain,39.647553,2.771298,,,,,,,0,2,,,,50,TRUE,TRUE,50,Operational,2018-10-29T09:28:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140365,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),77,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99682,Calsi Material Elèctric,Calsi Material Elèctric,,,,8291,210,ES,EU,210,Spain,41.506691,2.148222,,,,,,,0,1,Abierto de L-V: 7:00 - 19:00. S-D: cerrado.,,,50,TRUE,TRUE,50,Operational,2018-10-29T09:28:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140367,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),79,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99683,Ayuntamiento Cardiel de los Montes,Ayuntamiento Cardiel de los Montes,,,,45642,210,ES,EU,210,Spain,40.062732,-4.652987,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:30:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140369,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),164,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99684,Asturias Energia,Parking del Sablón,,Llanes,Asturias,,210,ES,EU,210,Spain,43.422132,-4.754799,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-10-29T09:29:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140371,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),69,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99685,Ayuntamiento Es Mercadall,Ayuntamiento Es Mercadall,,,,70740,210,ES,EU,210,Spain,39.9872401,4.092033558,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-06-20T06:00:00Z,1,2018-01-25T18:59:00Z,200,TRUE,200,Submission Published,,,140373,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),3,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99669,Aj Sant Llorenç des Cardassar,Aj Sant Llorenç des Cardassar,,,,7530,210,ES,EU,210,Spain,39.609923,3.284206,,,,,,,0,1,,,,100,FALSE,TRUE,100,Not Operational,2018-10-29T09:34:00Z,1,2018-01-25T18:58:00Z,200,TRUE,200,Submission Published,,,140343,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,100,FALSE,TRUE,100,Not Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),"1,130,122",4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99670,Ayuntamiento de Bunyola,Carrer de les Vinyetes 2,,Bunyola,Baleares,,210,ES,EU,210,Spain,39.697459,2.698502,,,,,,,0,2,Punto de Recarga no disponible por obras en el entorno,,,50,TRUE,TRUE,50,Operational,2018-10-29T09:28:00Z,1,2018-01-25T18:58:00Z,200,TRUE,200,Submission Published,,,140345,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),228,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99671,Ayuntamiento San Antonio ( Polideportivo Can Coix),Ayuntamiento San Antonio ( Polideportivo Can Coix),,,,7820,210,ES,EU,210,Spain,38.99492,1.308309,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:26:00Z,1,2018-01-25T18:58:00Z,200,TRUE,200,Submission Published,,,140347,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),237,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99672,Hotel Arbe,Hotel Arbe,,,,20830,210,ES,EU,210,Spain,43.304356,-2.363677,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-13T05:29:00Z,1,2018-01-25T18:58:00Z,200,TRUE,200,Submission Published,,,140348,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),34,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99673,Ajuntament d'Escorca,Parking Monasterio de Lluc,,Lluc,Baleares,,210,ES,EU,210,Spain,39.820809,2.884291,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:44:00Z,1,2018-01-25T18:58:00Z,200,TRUE,200,Submission Published,,,140350,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
Fenie Energía (Spain),231,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99674,Ayuntamiento Binissalem (casa de Cultura),Ayuntamiento Binissalem (casa de Cultura),,,,,210,ES,EU,210,Spain,39.685611,2.84475,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-07-12T05:45:00Z,1,2018-01-25T18:58:00Z,200,TRUE,200,Submission Published,,,140352,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,400,22,20,Alternating Current - Three Phase
Fenie Energía (Spain),171,4,FALSE,TRUE,TRUE,4,Public - Membership Required,€0/kWh,99675,Ayuntamiento de Alboraya,Ayuntamiento de Alboraya,,L'Horta Nord,Valencia,46022,210,ES,EU,210,Spain,39.49975,-0.346361,,,,,,,0,1,,,,50,TRUE,TRUE,50,Operational,2018-08-04T05:36:00Z,1,2018-01-25T18:58:00Z,200,TRUE,200,Submission Published,,,140353,25,IEC 62196-2 Type 2,FALSE,FALSE,25,Mennekes (Type 2),,50,TRUE,TRUE,50,Operational,2,"Over 2 kW, usually non-domestic socket type",FALSE,2,Level 2 : Medium (Over 2kW),32,230,7,10,Alternating Current - Single Phase
